{14, 27, 19, 28, 22, 21, 23,  8, 20, 29, 25, 26,  2, 18,  6,  4,  3, 16, 11, 12, 24, 13,  5, 17,  1, 15,  9, 30, 31,  7,  0, 10}
{ 8, 19, 28,  4, 11, 29, 14, 27, 16,  3, 12, 23, 20, 22, 24, 21,  2, 25,  6, 13, 26,  1, 17,  5, 18, 15,  9, 31, 30,  0,  7, 10}
{ 8, 19, 11, 28,  4, 12, 24, 29, 16,  3, 14,  1, 13, 17,  5, 27, 20, 15, 23, 22,  9,  2, 21, 25,  6, 31, 30,  0,  7, 26, 18, 10}
{ 8, 11, 19, 12, 28, 24,  4, 29, 13, 16,  3, 14,  1, 17,  5, 15, 23, 20, 27, 22,  6,  2, 25, 21,  9, 31,  0, 30,  7, 10, 26, 18}
{ 8, 11, 19, 12, 24, 13, 14,  4, 17,  5, 28,  1,  6, 23, 15, 20, 29, 25, 22,  2, 16,  3, 21, 27,  9, 30,  0, 31,  7, 10, 18, 26}
{ 8, 11, 13,  5, 24,  1, 17, 12, 19, 15, 14,  6, 23, 25, 20, 22, 21,  2, 27,  9,  4, 29, 28,  3, 16, 30,  0, 31, 10,  7, 18, 26}
{ 8, 11, 24, 13,  5,  1, 12, 17, 19, 15, 14,  9,  4, 28, 23,  6, 20,  0, 31, 25, 16, 22, 29, 30, 21, 27,  3,  7,  2, 10, 18, 26}
{ 8, 11, 24, 13,  1, 12,  5, 17, 19, 15,  4,  9, 28, 31,  0, 30, 16, 29,  7,  3, 10, 14, 25, 23, 20,  6, 22,  2, 27, 21, 26, 18}
